Date,Product,Quantity,Price,Store
2023-02-23,OnePlus,14,12.01,Store C
2023-01-12,OnePlus,12,8.49,Store C
2023-02-17,iPhone,4,6.28,Store B
2023-01-04,Google Pixel,5,11.11,Store B
2023-03-24,iPhone,1,8.12,Store A
2023-02-08,iPhone,3,15.59,Store B
2023-03-14,OnePlus,15,5.31,Store B
2023-02-21,OnePlus,11,8.75,Store B
2023-03-20,Google Pixel,14,16.43,Store C
2023-01-17,OnePlus,12,15.27,Store C
2023-01-02,OnePlus,13,17.25,Store C
2023-03-26,Google Pixel,12,7.93,Store A
2023-03-06,iPhone,14,12.4,Store C
2023-03-06,OnePlus,17,15.94,Store A
2023-02-04,Samsung Galaxy,13,19.82,Store B
2023-01-14,iPhone,10,16.59,Store B
2023-01-25,iPhone,6,12.66,Store C
2023-02-01,Google Pixel,4,9.53,Store B
2023-03-06,OnePlus,15,12.67,Store A
2023-03-17,OnePlus,10,12.82,Store B
2023-02-21,Samsung Galaxy,16,14.57,Store B
2023-01-13,Google Pixel,20,13.14,Store B
2023-02-06,Google Pixel,19,11.64,Store C
2023-02-06,iPhone,19,12.55,Store C
2023-01-12,Google Pixel,17,8.84,Store A
2023-02-13,Samsung Galaxy,5,13.04,Store C
2023-01-08,Google Pixel,18,13.69,Store A
2023-02-24,OnePlus,5,7.75,Store C
2023-01-22,Samsung Galaxy,15,8.04,Store B
2023-03-26,Samsung Galaxy,6,8.7,Store A
2023-02-05,OnePlus,4,10.96,Store A
2023-01-17,iPhone,9,12.53,Store C
2023-03-31,Samsung Galaxy,14,10.51,Store B
2023-03-07,Samsung Galaxy,10,9.76,Store A
2023-03-09,iPhone,1,13.78,Store B
2023-03-19,Google Pixel,12,6.61,Store B
2023-01-08,Samsung Galaxy,3,7.39,Store A
2023-03-03,OnePlus,9,12.87,Store A
2023-03-30,Google Pixel,9,5.13,Store C
2023-01-12,Samsung Galaxy,12,18.77,Store C
2023-02-26,Samsung Galaxy,8,18.11,Store C
2023-03-15,Samsung Galaxy,7,14.59,Store A
2023-03-31,OnePlus,19,15.72,Store A
2023-01-15,OnePlus,3,9.69,Store A
2023-02-10,iPhone,6,8.27,Store A
2023-02-16,OnePlus,18,16.64,Store B
2023-01-13,Samsung Galaxy,2,5.26,Store C
2023-02-02,iPhone,2,14.64,Store C
2023-03-10,Samsung Galaxy,4,19.55,Store A
2023-02-19,Google Pixel,4,11.19,Store C
2023-03-21,Google Pixel,9,11.73,Store B
2023-01-28,iPhone,1,9.9,Store A
2023-03-24,OnePlus,5,9.24,Store C
2023-03-03,iPhone,3,6.11,Store C
2023-03-05,Samsung Galaxy,11,17.39,Store B
2023-02-15,iPhone,4,7.89,Store C
2023-01-01,Samsung Galaxy,11,15.65,Store B
2023-03-26,Samsung Galaxy,20,7.88,Store B
2023-01-03,Samsung Galaxy,19,11.7,Store C
2023-01-29,Google Pixel,19,16.24,Store B
2023-02-01,OnePlus,7,7.74,Store A
2023-02-26,Google Pixel,6,6.55,Store A
2023-01-04,OnePlus,19,11.63,Store A
2023-02-16,OnePlus,3,6.28,Store A
2023-03-15,iPhone,12,8.2,Store C
2023-02-04,Samsung Galaxy,8,15.91,Store B
2023-03-30,Google Pixel,20,7.72,Store A
2023-03-11,Google Pixel,16,11.35,Store A
2023-03-11,Samsung Galaxy,16,18.05,Store C
2023-01-05,OnePlus,9,16.02,Store C
2023-02-24,Samsung Galaxy,6,19.64,Store B
2023-02-16,Samsung Galaxy,19,6.06,Store B
2023-03-12,iPhone,11,15.95,Store C
2023-01-02,Samsung Galaxy,17,16.62,Store B
2023-03-12,Samsung Galaxy,14,10.64,Store C
2023-01-03,iPhone,1,15.36,Store A
2023-01-22,OnePlus,18,10.03,Store C
2023-02-18,iPhone,13,18.83,Store C
2023-03-30,OnePlus,9,15.62,Store B
2023-02-23,Samsung Galaxy,14,17.88,Store A
2023-03-30,OnePlus,9,12.1,Store C
2023-03-19,Samsung Galaxy,14,9.84,Store A
2023-01-17,Google Pixel,2,12.88,Store C
2023-03-20,Google Pixel,16,5.75,Store B
2023-02-26,iPhone,6,11.28,Store B
2023-03-14,iPhone,8,9.64,Store C
2023-01-27,Google Pixel,4,14.49,Store A
2023-02-08,Google Pixel,12,5.59,Store B
2023-01-30,iPhone,12,12.85,Store A
2023-03-29,iPhone,14,16.02,Store A
2023-03-04,Google Pixel,15,5.67,Store B
2023-03-25,Samsung Galaxy,6,17.48,Store B
2023-03-21,Google Pixel,16,19.83,Store C
2023-01-31,iPhone,14,7.69,Store B
2023-01-29,iPhone,17,18.8,Store B
2023-01-17,OnePlus,6,19.81,Store C
2023-03-11,Google Pixel,8,9.23,Store A
2023-03-06,iPhone,5,19.43,Store A
2023-01-09,Samsung Galaxy,6,7.78,Store A
2023-03-03,Samsung Galaxy,20,19.75,Store B
2023-01-11,iPhone,17,7.3,Store C
2023-03-04,Samsung Galaxy,6,7.48,Store C
2023-02-04,Samsung Galaxy,9,18.48,Store B
2023-02-01,OnePlus,4,19.4,Store B
2023-02-05,Google Pixel,2,15.01,Store B
2023-03-30,Samsung Galaxy,19,7.82,Store C
2023-03-28,OnePlus,18,17.73,Store B
2023-03-01,OnePlus,2,10.23,Store B
2023-02-05,Samsung Galaxy,2,6.92,Store C
2023-03-08,Samsung Galaxy,8,14.95,Store B
2023-03-22,OnePlus,17,6.09,Store B
2023-01-30,iPhone,18,15.57,Store A
2023-01-19,OnePlus,14,14.62,Store A
2023-01-06,OnePlus,10,18.94,Store B
2023-03-03,Samsung Galaxy,1,14.99,Store C
2023-01-05,iPhone,19,8.5,Store A
2023-03-11,iPhone,14,6.57,Store B
2023-03-31,OnePlus,8,8.7,Store B
2023-01-31,OnePlus,4,11.07,Store C
2023-01-02,Samsung Galaxy,5,11.78,Store B
2023-03-30,Samsung Galaxy,13,11.19,Store A
2023-02-15,Samsung Galaxy,8,5.74,Store A
2023-01-28,Samsung Galaxy,16,7.25,Store B
2023-02-15,Google Pixel,11,17.01,Store B
2023-02-05,Samsung Galaxy,4,10.18,Store B
2023-02-18,Samsung Galaxy,12,12.72,Store C
2023-02-18,iPhone,13,18.5,Store A
2023-01-23,Google Pixel,10,15.5,Store B
2023-03-05,iPhone,2,10.13,Store C
2023-03-07,Samsung Galaxy,12,10.95,Store A
2023-02-16,Samsung Galaxy,4,15.97,Store B
2023-03-14,Samsung Galaxy,20,16.09,Store A
2023-01-01,Samsung Galaxy,7,6.55,Store A
2023-02-27,Samsung Galaxy,9,10.6,Store C
2023-01-22,Samsung Galaxy,17,17.5,Store C
2023-03-11,Google Pixel,10,11.85,Store C
2023-01-03,Google Pixel,20,13.11,Store A
2023-01-03,Google Pixel,1,5.06,Store A
2023-01-02,Samsung Galaxy,12,5.88,Store A
2023-01-29,iPhone,1,16.33,Store A
2023-01-03,Samsung Galaxy,10,16.39,Store B
2023-02-19,Google Pixel,8,5.19,Store A
2023-01-04,Google Pixel,15,10.17,Store A
2023-03-01,iPhone,13,7.46,Store C
2023-02-07,Google Pixel,2,13.35,Store A
2023-02-11,Samsung Galaxy,15,19.53,Store A
2023-03-16,iPhone,6,5.37,Store A
2023-02-03,iPhone,9,13.2,Store A
2023-03-29,OnePlus,5,13.72,Store C
2023-01-02,OnePlus,20,7.92,Store C
2023-01-10,OnePlus,14,19.05,Store B
2023-03-22,OnePlus,13,19.65,Store C
2023-03-26,Samsung Galaxy,16,17.67,Store A
2023-02-24,Google Pixel,12,16.13,Store C
2023-03-11,OnePlus,2,12.15,Store C
2023-02-16,Samsung Galaxy,15,19.64,Store A
2023-02-20,Google Pixel,11,10.79,Store C
2023-01-25,Google Pixel,15,14.62,Store B
2023-03-18,iPhone,11,8.68,Store B
2023-01-22,Samsung Galaxy,6,13.42,Store C
2023-03-15,Google Pixel,6,6.34,Store C
2023-01-15,OnePlus,8,13.66,Store C
2023-03-21,Samsung Galaxy,5,12.58,Store A
2023-03-30,Google Pixel,12,18.42,Store C
2023-03-03,Samsung Galaxy,1,8.39,Store A
2023-01-27,Samsung Galaxy,20,18.71,Store A
2023-02-08,Samsung Galaxy,7,18.2,Store B
2023-02-08,Google Pixel,7,14.29,Store B
2023-02-07,OnePlus,3,8.46,Store A
2023-02-09,OnePlus,7,5.26,Store A
2023-03-27,OnePlus,13,5.32,Store B
2023-02-24,OnePlus,6,12.83,Store A
2023-02-17,OnePlus,19,13.2,Store A
2023-02-08,iPhone,12,14.85,Store A
2023-01-27,Samsung Galaxy,13,19.13,Store C
2023-01-12,iPhone,9,17.3,Store B
2023-02-15,Samsung Galaxy,2,6.29,Store A
2023-02-11,iPhone,9,5.89,Store A
2023-02-11,OnePlus,12,18.9,Store C
2023-03-14,OnePlus,7,8.23,Store A
2023-01-18,Google Pixel,4,19.36,Store C
2023-01-31,Google Pixel,17,14.04,Store B
2023-03-23,OnePlus,10,13.69,Store C
2023-03-25,OnePlus,18,5.34,Store C
2023-03-02,iPhone,17,18.57,Store B
2023-02-15,OnePlus,18,15.25,Store A
2023-02-18,Google Pixel,15,7.45,Store B
2023-01-30,Samsung Galaxy,1,13.78,Store A
2023-01-13,Samsung Galaxy,15,16.1,Store B
2023-02-13,Google Pixel,1,16.09,Store A
2023-01-20,Google Pixel,2,18.35,Store A
2023-03-21,OnePlus,3,5.19,Store B
2023-02-21,OnePlus,19,13.35,Store C
2023-01-08,OnePlus,6,19.58,Store B
2023-02-27,OnePlus,4,12.25,Store A
2023-03-26,OnePlus,17,5.09,Store A
2023-02-09,OnePlus,6,19.57,Store B
2023-01-26,OnePlus,17,12.13,Store C
2023-03-29,Samsung Galaxy,6,15.77,Store B
2023-02-10,iPhone,2,17.13,Store B
2023-03-21,Samsung Galaxy,9,13.06,Store B
2023-03-26,Samsung Galaxy,11,18.94,Store C
2023-02-28,Samsung Galaxy,18,13.29,Store C
2023-01-02,Samsung Galaxy,5,8.03,Store A
2023-01-01,Google Pixel,4,13.01,Store A
2023-01-16,Google Pixel,13,17.81,Store C
2023-03-25,OnePlus,4,10.88,Store A
2023-02-06,iPhone,17,8.82,Store B
2023-02-28,OnePlus,13,18.72,Store A
2023-02-25,iPhone,11,13.62,Store B
2023-02-06,iPhone,2,17.86,Store A
2023-02-20,Samsung Galaxy,15,18.57,Store B
2023-03-01,Google Pixel,8,8.3,Store A
2023-03-27,OnePlus,7,18.33,Store A
2023-03-16,OnePlus,12,17.63,Store B
2023-02-08,OnePlus,13,7.02,Store C
2023-03-07,Samsung Galaxy,17,19.32,Store C
2023-03-11,iPhone,8,11.67,Store C
2023-02-07,Google Pixel,12,10.5,Store A
2023-02-26,OnePlus,5,12.68,Store B
2023-01-22,OnePlus,3,13.79,Store B
2023-03-25,iPhone,8,12.71,Store C
2023-02-02,Samsung Galaxy,11,8.11,Store B
2023-01-04,iPhone,13,9.44,Store A
2023-01-13,Google Pixel,5,12.57,Store C
2023-01-23,iPhone,5,14.41,Store C
2023-01-01,Google Pixel,13,7.43,Store B
2023-01-08,Samsung Galaxy,16,11.52,Store B
2023-01-09,iPhone,20,7.42,Store C
2023-03-14,Samsung Galaxy,20,15.21,Store B
2023-02-13,iPhone,13,18.72,Store A
2023-03-02,Google Pixel,14,6.16,Store B
2023-01-18,Google Pixel,16,15.02,Store C
2023-02-23,OnePlus,3,8.39,Store A
2023-03-19,OnePlus,1,16.51,Store C
2023-02-06,Samsung Galaxy,19,17.01,Store A
2023-03-27,Google Pixel,11,10.73,Store B
2023-02-28,Samsung Galaxy,2,18.17,Store B
2023-01-26,Samsung Galaxy,10,8.07,Store B
2023-02-01,Google Pixel,16,19.34,Store A
2023-03-14,iPhone,15,5.25,Store B
2023-03-17,OnePlus,4,18.33,Store C
2023-02-24,OnePlus,8,15.79,Store A
2023-03-23,Google Pixel,11,10.5,Store A
2023-01-24,iPhone,18,6.14,Store A
2023-01-16,iPhone,3,17.04,Store B
2023-02-08,iPhone,19,14.02,Store B
2023-01-20,OnePlus,14,17.88,Store C
2023-03-01,Samsung Galaxy,14,19.81,Store C
2023-03-19,OnePlus,9,6.42,Store A
2023-01-07,Google Pixel,14,15.66,Store C
2023-01-11,OnePlus,14,9.52,Store C
2023-01-05,Google Pixel,19,12.46,Store A
2023-03-23,iPhone,8,14.17,Store B
2023-03-01,OnePlus,2,18.82,Store B
2023-01-23,iPhone,14,7.46,Store A
2023-01-21,Samsung Galaxy,7,19.65,Store A
2023-02-16,Samsung Galaxy,12,6.78,Store B
2023-03-05,Samsung Galaxy,14,15.25,Store A
2023-03-18,Samsung Galaxy,11,11.17,Store B
2023-03-22,Google Pixel,1,15.52,Store B
2023-03-30,iPhone,11,9.12,Store A
2023-01-17,iPhone,6,11.7,Store C
2023-01-19,Samsung Galaxy,8,7.2,Store B
2023-03-02,OnePlus,20,10.56,Store C
2023-01-27,iPhone,15,10.99,Store A
2023-01-04,OnePlus,11,14.85,Store B
2023-03-30,Samsung Galaxy,5,16.26,Store C
2023-01-09,OnePlus,7,5.41,Store A
2023-03-14,iPhone,18,18.25,Store B
2023-01-08,OnePlus,12,5.15,Store C
2023-03-07,OnePlus,6,6.93,Store C
2023-03-30,Samsung Galaxy,20,12.45,Store A
2023-02-15,iPhone,11,8.57,Store B
2023-03-04,Google Pixel,14,5.72,Store A
2023-02-04,Samsung Galaxy,16,18.3,Store A
2023-02-14,Samsung Galaxy,19,5.21,Store B
2023-01-08,iPhone,1,17.8,Store A
2023-03-25,OnePlus,14,19.66,Store B
2023-01-05,OnePlus,8,5.48,Store C
2023-01-23,Google Pixel,6,15.87,Store C
2023-01-24,Google Pixel,15,17.37,Store A
2023-02-15,OnePlus,16,15.24,Store A
2023-02-10,OnePlus,8,8.98,Store B
2023-02-21,Samsung Galaxy,4,14.75,Store B
2023-02-15,iPhone,13,14.53,Store A
2023-01-16,OnePlus,20,7.81,Store C
2023-03-10,Google Pixel,10,12.97,Store B
2023-02-21,Samsung Galaxy,7,11.95,Store B
2023-02-01,iPhone,15,14.08,Store A
2023-02-22,Google Pixel,11,8.38,Store A
2023-01-08,Google Pixel,1,9.47,Store B
2023-02-07,Google Pixel,8,6.08,Store C
2023-01-12,OnePlus,11,5.8,Store B
2023-02-26,Samsung Galaxy,2,7.21,Store A
2023-02-25,Samsung Galaxy,17,5.31,Store A
2023-01-29,OnePlus,11,7.56,Store C
2023-01-05,Samsung Galaxy,17,13.98,Store B
2023-01-16,Google Pixel,1,6.22,Store C
2023-02-27,iPhone,9,7.27,Store B
2023-01-23,OnePlus,7,13.39,Store B
2023-02-25,Google Pixel,1,12.63,Store A
2023-03-27,OnePlus,15,15.34,Store B
2023-02-06,iPhone,3,9.16,Store B
2023-02-13,OnePlus,16,15.45,Store A
2023-02-01,OnePlus,19,7.03,Store C
2023-01-23,iPhone,4,6.79,Store B
2023-03-10,OnePlus,3,5.86,Store C
2023-03-11,Samsung Galaxy,2,11.32,Store B
2023-01-07,Samsung Galaxy,3,12.04,Store A
2023-03-28,Google Pixel,19,14.51,Store A
2023-03-29,iPhone,15,8.53,Store A
2023-02-26,Samsung Galaxy,13,19.26,Store A
2023-02-25,OnePlus,5,18.2,Store B
2023-03-20,iPhone,15,11.76,Store C
2023-02-12,Google Pixel,14,11.24,Store B
2023-01-01,Samsung Galaxy,1,16.32,Store C
2023-02-22,OnePlus,1,14.17,Store C
2023-03-25,Google Pixel,9,14.42,Store A
2023-02-01,OnePlus,14,19.38,Store A
2023-03-24,OnePlus,12,5.2,Store B
2023-02-14,OnePlus,4,15.45,Store C
2023-02-10,OnePlus,13,8.67,Store A
2023-02-20,OnePlus,14,14.29,Store C
2023-01-19,iPhone,2,17.38,Store C
2023-03-18,Samsung Galaxy,15,14.95,Store A
2023-03-02,Google Pixel,9,6.64,Store C
2023-03-29,OnePlus,6,18.62,Store A
2023-02-20,iPhone,10,17.53,Store C
2023-02-04,iPhone,13,19.42,Store B
2023-03-04,OnePlus,19,17.48,Store A
2023-01-25,iPhone,11,7.52,Store A
2023-02-25,Samsung Galaxy,20,17.57,Store B
2023-01-29,Google Pixel,5,12.49,Store B
2023-01-12,Google Pixel,4,19.73,Store C
2023-01-29,Google Pixel,20,10.58,Store C
2023-01-08,Google Pixel,7,9.58,Store B
2023-02-02,iPhone,16,17.85,Store C
2023-03-20,Google Pixel,6,5.04,Store A
2023-02-15,OnePlus,2,6.82,Store A
2023-03-08,iPhone,4,6.41,Store A
2023-02-25,iPhone,20,12.66,Store A
2023-03-19,Samsung Galaxy,9,10.82,Store B
2023-03-14,OnePlus,13,10.81,Store C
2023-03-22,iPhone,5,14.56,Store B
2023-02-09,Samsung Galaxy,10,16.55,Store B
2023-01-03,iPhone,16,9.31,Store C
2023-01-02,OnePlus,11,6.85,Store B
2023-02-21,Google Pixel,4,10.85,Store A
2023-01-22,Google Pixel,10,16.77,Store C
2023-02-03,Google Pixel,4,14.82,Store B
2023-03-31,OnePlus,16,13.54,Store A
2023-01-01,OnePlus,10,10.87,Store A
2023-02-11,iPhone,10,7.72,Store A
2023-01-22,iPhone,18,10.49,Store C
2023-02-10,Samsung Galaxy,15,9.95,Store A
2023-03-25,OnePlus,5,5.9,Store A
2023-02-19,OnePlus,20,11.62,Store B
2023-03-07,OnePlus,15,10.87,Store C
2023-03-17,OnePlus,8,9.01,Store A
2023-02-25,Google Pixel,8,8.42,Store A
2023-01-20,Google Pixel,8,15.86,Store A
2023-01-17,Samsung Galaxy,5,14.88,Store A
2023-03-12,iPhone,7,18.84,Store C
2023-03-09,iPhone,14,18.16,Store A
2023-01-05,OnePlus,2,16.02,Store C
2023-03-10,Samsung Galaxy,11,14.19,Store B
2023-02-26,Samsung Galaxy,19,15.18,Store C
2023-03-05,iPhone,5,13.05,Store C
2023-03-30,Google Pixel,20,10.21,Store C
2023-02-04,Samsung Galaxy,19,19.18,Store B
2023-02-28,Samsung Galaxy,4,11.28,Store A
2023-01-24,Google Pixel,1,8.31,Store A
2023-03-03,Samsung Galaxy,7,14.57,Store B
2023-02-03,Samsung Galaxy,6,19.98,Store B
2023-01-23,Google Pixel,14,14.46,Store B
2023-01-17,OnePlus,18,6.22,Store C
2023-01-11,Samsung Galaxy,15,19.9,Store C
2023-01-21,iPhone,1,7.55,Store A
2023-01-28,Google Pixel,7,15.89,Store B
2023-02-25,Google Pixel,17,10.77,Store C
2023-01-04,Samsung Galaxy,18,12.6,Store C
2023-02-22,iPhone,1,16.39,Store C
2023-03-14,OnePlus,7,8.98,Store B
2023-01-11,Samsung Galaxy,17,5.15,Store C
2023-01-04,Samsung Galaxy,6,8.86,Store A
2023-01-26,iPhone,20,7.17,Store C
2023-02-24,iPhone,18,13.41,Store A
2023-01-05,OnePlus,16,15.26,Store C
2023-02-14,Samsung Galaxy,17,7.07,Store A
2023-02-25,OnePlus,19,5.33,Store B
2023-03-01,iPhone,1,10.96,Store B
2023-02-09,Samsung Galaxy,18,6.21,Store B
2023-03-14,Samsung Galaxy,9,7.53,Store A
2023-03-18,Google Pixel,1,19.13,Store A
2023-01-16,Google Pixel,6,13.37,Store B
2023-02-11,Google Pixel,13,19.81,Store B
2023-02-04,Google Pixel,4,6.76,Store B
2023-01-12,OnePlus,6,8.66,Store C
2023-02-09,Samsung Galaxy,12,10.6,Store C
2023-02-16,iPhone,11,6.46,Store B
2023-03-24,OnePlus,12,9.46,Store A
2023-01-29,Samsung Galaxy,17,15.23,Store A
2023-01-07,OnePlus,11,17.91,Store A
2023-02-06,OnePlus,1,15.4,Store B
2023-01-15,Samsung Galaxy,14,17.69,Store C
2023-02-22,iPhone,17,18.04,Store B
2023-03-25,OnePlus,13,16.67,Store C
2023-01-13,Google Pixel,14,10.67,Store A
2023-03-26,Google Pixel,11,6.56,Store A
2023-02-12,Samsung Galaxy,9,19.78,Store B
2023-03-17,iPhone,18,10.26,Store C
2023-02-24,Google Pixel,3,10.6,Store A
2023-03-21,Samsung Galaxy,8,16.93,Store A
2023-03-02,iPhone,12,14.31,Store A
2023-03-16,Google Pixel,10,5.03,Store C
2023-01-25,OnePlus,13,17.41,Store B
2023-01-16,iPhone,2,10.49,Store A
2023-03-10,Samsung Galaxy,20,6.88,Store C
2023-02-18,Samsung Galaxy,6,13.04,Store B
2023-02-14,iPhone,7,10.49,Store B
2023-01-27,OnePlus,8,18.86,Store B
2023-01-02,Samsung Galaxy,19,11.01,Store A
2023-01-06,Google Pixel,2,8.14,Store C
2023-01-18,Google Pixel,19,5.31,Store A
2023-01-04,Samsung Galaxy,18,13.2,Store B
2023-01-08,Google Pixel,4,7.74,Store B
2023-02-20,Samsung Galaxy,13,12.11,Store C
2023-03-14,OnePlus,10,10.06,Store C
2023-03-13,Samsung Galaxy,3,12.08,Store B
2023-03-04,Samsung Galaxy,4,9.81,Store A
2023-03-22,OnePlus,11,7.73,Store A
2023-03-25,Samsung Galaxy,15,18.12,Store A
2023-01-16,Google Pixel,18,5.46,Store A
2023-02-04,Google Pixel,18,11.51,Store B
2023-03-21,Google Pixel,8,6.25,Store B
2023-01-16,iPhone,13,19.67,Store B
2023-01-14,OnePlus,13,9.1,Store C
2023-02-22,OnePlus,12,9.45,Store A
2023-03-31,Samsung Galaxy,12,9.48,Store C
2023-03-27,Google Pixel,17,8.08,Store B
2023-02-09,Google Pixel,3,5.03,Store C
2023-02-04,Google Pixel,15,13.79,Store B
2023-01-16,Google Pixel,18,18.16,Store A
2023-02-25,OnePlus,4,19.84,Store B
2023-01-26,iPhone,12,8.07,Store A
2023-01-09,iPhone,18,18.34,Store C
2023-01-13,OnePlus,17,18.41,Store B
2023-01-22,OnePlus,4,6.71,Store A
2023-02-20,Samsung Galaxy,19,16.95,Store A
2023-03-08,Samsung Galaxy,17,5.69,Store B
2023-01-22,OnePlus,18,12.14,Store A
2023-02-25,Samsung Galaxy,12,11.43,Store B
2023-02-10,OnePlus,5,11.47,Store C
2023-02-22,Google Pixel,8,14.65,Store C
2023-02-19,Google Pixel,6,11.67,Store A
2023-01-30,OnePlus,1,15.03,Store B
2023-02-23,OnePlus,18,11.62,Store B
2023-02-02,Samsung Galaxy,8,12.39,Store B
2023-01-11,iPhone,2,14.75,Store B
2023-03-05,Samsung Galaxy,3,12.65,Store B
2023-03-01,Google Pixel,14,8.64,Store A
2023-02-03,iPhone,3,8.39,Store B
2023-03-27,iPhone,14,6.65,Store B
2023-02-27,iPhone,16,17.55,Store A
2023-02-07,iPhone,16,14.94,Store A
2023-02-08,Samsung Galaxy,16,15.52,Store B
2023-02-24,OnePlus,7,11.63,Store B
2023-03-16,OnePlus,20,19.79,Store B
2023-01-31,OnePlus,7,17.92,Store B
2023-01-26,iPhone,14,13.01,Store A
2023-01-11,Samsung Galaxy,17,6.3,Store B
2023-01-07,OnePlus,16,11.77,Store C
2023-03-24,OnePlus,4,6.23,Store C
2023-01-06,Samsung Galaxy,4,16.19,Store A
2023-01-26,Samsung Galaxy,17,10.55,Store A
2023-02-01,iPhone,17,19.44,Store B
2023-03-03,iPhone,9,18.98,Store A
2023-03-18,Samsung Galaxy,9,12.49,Store A
2023-02-11,iPhone,16,17.79,Store B
2023-02-27,OnePlus,16,10.02,Store C
2023-01-07,Samsung Galaxy,14,11.28,Store A
2023-02-22,Google Pixel,10,14.84,Store C
2023-01-06,OnePlus,14,5.81,Store B
2023-01-05,Google Pixel,2,8.4,Store C
2023-03-24,Google Pixel,18,11.4,Store A
2023-03-26,Google Pixel,10,15.88,Store B
2023-01-25,Google Pixel,16,18.5,Store A
2023-02-04,iPhone,8,15.65,Store B
2023-02-20,OnePlus,15,13.77,Store C
2023-03-07,iPhone,15,19.04,Store C
2023-03-13,OnePlus,15,15.55,Store B
2023-02-22,Google Pixel,10,13.67,Store B
2023-01-21,Google Pixel,10,6.68,Store A
2023-01-24,Samsung Galaxy,11,19.49,Store C
2023-03-11,Google Pixel,2,8.92,Store A
2023-03-14,Samsung Galaxy,7,8.94,Store A
2023-03-11,Google Pixel,18,19.28,Store B
2023-02-11,Google Pixel,1,14.45,Store C
2023-01-26,Google Pixel,17,19.87,Store C
2023-03-28,Samsung Galaxy,17,12.9,Store C
2023-03-07,OnePlus,16,10.11,Store A
2023-03-12,Samsung Galaxy,8,9.23,Store C
2023-02-22,OnePlus,2,16.06,Store C
2023-01-08,Google Pixel,6,16.17,Store C
2023-02-11,Samsung Galaxy,14,9.28,Store B
2023-03-25,Samsung Galaxy,18,7.47,Store C
2023-03-03,Google Pixel,17,8.34,Store C
2023-03-15,OnePlus,4,17.46,Store B
2023-02-20,iPhone,13,13.96,Store B
2023-01-03,Google Pixel,6,15.75,Store C
2023-01-02,Google Pixel,10,6.38,Store A
2023-01-23,iPhone,10,18.56,Store A
2023-03-23,iPhone,16,17.0,Store C
2023-02-02,Google Pixel,8,8.81,Store A
2023-01-20,Samsung Galaxy,19,19.77,Store A
2023-03-06,Samsung Galaxy,8,13.06,Store A
2023-02-11,OnePlus,1,9.37,Store A
2023-02-12,iPhone,19,9.46,Store A
2023-01-30,OnePlus,13,6.4,Store B
2023-01-05,OnePlus,13,19.08,Store C
2023-01-27,Google Pixel,10,6.88,Store A
2023-01-08,Samsung Galaxy,20,10.02,Store A
2023-01-07,Google Pixel,11,7.32,Store C
2023-03-24,Google Pixel,15,16.73,Store B
2023-01-10,Google Pixel,8,17.59,Store A
2023-02-11,Samsung Galaxy,4,11.83,Store C
2023-01-05,Samsung Galaxy,20,14.12,Store C
2023-03-26,Samsung Galaxy,20,11.68,Store C
2023-03-22,iPhone,6,5.63,Store C
2023-03-30,Google Pixel,13,17.25,Store A
2023-02-08,Google Pixel,6,7.87,Store B
2023-03-16,OnePlus,7,15.51,Store C
2023-01-13,OnePlus,11,18.86,Store C
2023-02-01,Google Pixel,1,11.77,Store B
2023-02-02,Google Pixel,12,6.7,Store C
2023-03-17,iPhone,17,16.61,Store A
2023-01-10,OnePlus,11,12.77,Store B
2023-01-18,Google Pixel,17,5.15,Store C
2023-03-22,Samsung Galaxy,2,9.94,Store B
2023-01-01,iPhone,20,16.57,Store C
2023-01-05,Google Pixel,8,9.23,Store A
2023-02-11,Google Pixel,16,13.12,Store A
2023-01-25,iPhone,16,15.38,Store A
2023-02-10,Samsung Galaxy,9,17.31,Store C
2023-01-26,Samsung Galaxy,14,17.21,Store B
2023-02-21,iPhone,9,16.91,Store C
2023-03-30,OnePlus,17,10.38,Store B
2023-03-10,Samsung Galaxy,11,6.66,Store A
2023-03-29,Samsung Galaxy,18,14.1,Store A
2023-01-09,OnePlus,11,13.41,Store C
2023-01-23,Samsung Galaxy,9,15.17,Store A
2023-02-06,Samsung Galaxy,20,10.28,Store C
2023-03-15,OnePlus,2,11.58,Store A
2023-03-16,Samsung Galaxy,5,12.25,Store A
2023-03-15,Samsung Galaxy,19,10.62,Store A
2023-03-13,OnePlus,9,17.65,Store C
2023-01-10,OnePlus,5,6.91,Store B
2023-01-05,iPhone,14,15.58,Store B
2023-01-01,OnePlus,10,18.47,Store A
2023-03-10,OnePlus,8,19.66,Store C
2023-01-26,Samsung Galaxy,14,18.67,Store B
2023-01-20,Samsung Galaxy,4,13.68,Store C
2023-03-17,OnePlus,12,5.56,Store B
2023-03-18,iPhone,3,6.55,Store A
2023-02-14,Samsung Galaxy,5,17.7,Store B
2023-03-28,OnePlus,12,17.69,Store B
2023-01-23,Samsung Galaxy,12,8.91,Store B
2023-02-23,OnePlus,7,13.0,Store B
2023-03-15,OnePlus,11,17.4,Store B
2023-01-28,iPhone,10,19.46,Store A
2023-01-19,iPhone,19,8.91,Store B
2023-02-25,OnePlus,13,11.02,Store C
2023-03-11,iPhone,12,17.64,Store B
2023-01-20,OnePlus,13,11.27,Store C
2023-03-08,Google Pixel,14,7.37,Store A
2023-03-04,Google Pixel,18,10.07,Store C
2023-03-23,Samsung Galaxy,8,14.41,Store B
2023-02-09,Samsung Galaxy,14,9.8,Store A
